id,Usage,timestamp,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,actual_16,actual_17,actual_18,actual_19,actual_20,actual_21,actual_22,actual_23
5311,Public,2023-08-07 11:00:00+07:00,4627.211,3279.53,4765.277,5797.544,4419.107,2541.005,2688.504,2642.492,2761.175,2670.399,2425.11,2276.698,2582.874,2344.106,2423.79,2416.439,2351.315,2375.743,2394.426,2501.9,2272.85,2729.089,2774.854,2590.025
5312,Public,2023-02-18 20:00:00+07:00,4762.018,4094.7,3759.606,2983.279,2381.795,2191.732,2140.441,2286.64,2376.003,2166.835,2148.02,2707.983,4387.932,8165.668,9940.08,18265.112,14817.257,19222.248,19943.92,15175.307,6405.054,4261.934,3689.462,2928.452
5313,Public,2023-03-01 15:00:00+07:00,19075.168,11031.446,3659.669,3248.461,2884.441,3858.436,5115.286,3887.161,2675.01,2790.205,2552.639,2516.597,2531.182,2518.152,2504.095,2649.807,2547.222,6949.314,15559.14,18519.611,15163.064,17701.079,26954.763,27288.393
5314,Public,2023-01-30 20:00:00+07:00,3018.548,2888.095,2724.269,2573.483,2608.046,2510.088,2587.554,2409.206,2419.534,2463.512,2420.012,2305.433,4660.042,6447.497,8670.078,7303.984,6378.954,9028.83,18995.781,19559.708,15345.654,3688.909,2953.987,3241.573
5315,Public,2023-01-13 13:00:00+07:00,27846.525,25954.314,16256.968,7664.467,4002.326,3276.898,2537.774,2701.572,2477.233,2350.964,2426.653,2381.4,2538.59,2308.962,2352.319,2324.802,2198.187,2208.164,2133.408,3621.301,12076.929,20956.005,16518.473,8291.892
5316,Public,2023-09-21 01:00:00+07:00,4661.558,5178.391,4845,4979.736,4952.683,4758.185,4944.398,5881.98,10124.836,10586.289,9046.006,5202.99,4519.417,7961.583,10675.897,8851.992,7331.135,6458.818,6108.156,5950.911,5625.881,5365.915,6832.784,6547.906
5317,Public,2023-05-22 07:00:00+07:00,2343.929,5558.654,20127.004,20862.212,21861.553,10015.655,13097.048,3898.87,4575.623,2763.242,2660.464,3091.484,2952.767,2678.59,2616.556,2590.06,2645.211,2489.586,2263.047,2151.042,2204.157,2214.631,2459.261,2708.506
5318,Public,2023-08-20 22:00:00+07:00,3011.862,2786.073,2461.038,2412.076,2324.566,2419.973,2400.209,2567.046,2577.166,3286.73,3449.402,11013.394,20030.519,24436.215,18839.1,15103.645,6718.165,2851.002,2708.249,2475.536,2971.225,3043.054,3238.938,3082.769
5319,Public,2023-09-09 18:00:00+07:00,2732.978,2709.789,2471.351,2381.011,2327.941,2202.441,2399.698,2136.296,2090.609,2166.507,2219.353,2117.332,2401.614,2274.836,2134.574,3490.808,3541.798,3418.636,3544.354,3527.467,3551.353,2638.454,4238.307,2324.471
5320,Public,2023-02-10 03:00:00+07:00,2379.443,2218.686,2245.615,2305.704,2495.383,4332.455,9294.263,17477.76,15949.913,8966.525,16766.126,19092.613,18191.373,12033.376,3865.405,3759.758,2805.825,3005.899,2672.718,2372.544,2406.511,2438.7,2263.745,2213.101
5321,Public,2023-07-31 20:00:00+07:00,3197.482,3028.996,2865.053,2730.237,2790.261,2436.507,2326.762,2534.998,2415.663,2324.406,2435.546,2392.506,2660.572,5624.589,3103.429,4538.287,3692.718,7119.262,9999.882,8432.938,3231.744,2472.341,2944.609,2862.475
5322,Public,2023-08-15 10:00:00+07:00,7249.581,7289.264,3580.74,17702.177,23131.287,19853.243,10897.541,4570.864,2911.913,2868.556,2751.81,2605.226,2507.382,2756.005,2403.395,2202.752,2383.659,2267.779,2308.643,2228.236,2464.389,2548.645,3105.137,7148.164
5323,Public,2023-06-22 19:00:00+07:00,2740.083,2689.303,2641.097,2581.011,2554.508,2744.966,2390.648,2477.638,2447.698,2446.653,2435.054,2422.339,2968.02,4006.027,7564.248,9658.824,22024.561,22023.547,26750.352,26084.952,20711.227,7712.242,3895.744,3691.502
5324,Public,2023-06-23 15:00:00+07:00,20711.227,7712.242,3895.744,3691.502,3249.802,2767.967,2516.54,2550.197,2657.874,2429.138,2386.031,2607.099,2403.212,2346.485,2268.482,2589.09,2384.284,3402.238,6952.915,8682.897,7568.471,3886.692,5452.957,4036.675
5325,Public,2023-02-11 20:00:00+07:00,3422.142,3571.404,3289.069,2535.362,2394.545,2230.651,2146.884,2140.624,2122.637,2108.578,2189.699,2843.496,4859.437,6716.857,6543.752,12110.944,10019.924,14529.024,14501.451,12483.159,6756.703,5549.806,3755.377,2917.604
5326,Public,2023-08-17 00:00:00+07:00,2282.196,2372.372,2367.2,2306.517,2254.994,2465.59,2392.47,2694.801,5514.123,13878.819,15407.945,13358.595,12320.785,16523.278,16561.753,14325.139,14962.597,3168.295,2895.127,2772.162,2949.249,2696.769,2816.247,2669.711
5327,Public,2023-07-25 01:00:00+07:00,2196.776,2579.332,2269.221,2400.698,2397.449,2684.678,2543.106,3376.13,12502.147,13515.912,13556.828,8694.67,12168.828,10509.472,9558.37,5076.741,2615.837,2796.259,3029.201,2879.797,2932.272,2539.549,2616.401,2437.682
5328,Public,2023-08-25 13:00:00+07:00,2766.121,4670.625,5198.262,4830.67,2283.011,2650.445,2874.815,2689.436,2508.613,2678.635,2546.057,2264.248,2394.751,2194.753,2476.73,2310.797,2356.527,2537.69,2571.153,4643.299,14115.69,16701.067,6718.382,3682.14
5329,Public,2023-03-28 07:00:00+07:00,2116.451,4578.855,10920.482,14499.964,14430.888,9942.437,17327.758,19287.829,18023.759,10531.374,2549.343,2351.67,2113.77,2221.051,2328.477,2424.182,2291.564,2155.03,2011.192,1881.01,2073.723,2000.961,2079.374,2534.984
5330,Public,2023-03-08 21:00:00+07:00,3499.297,3166.977,3241.043,2796.023,2853.439,2771.746,2686.139,2627.083,2668.296,2610.619,2583.193,6154.153,15826.197,18216.505,14566.658,23457.632,27054.449,30285.845,27798.484,10500.647,3116.272,3686.4,3323.164,3393.963
5331,Public,2023-04-30 14:00:00+07:00,9353.209,7055.833,3669.139,3106.955,3554.072,3366.812,3430.109,3029.312,3021.169,3021.819,2774.287,2406.807,2486.969,2523.595,2553.28,2459.554,2814.431,2534.939,5208.471,13891.517,18064.903,19626.803,11732.687,17604.367
5332,Public,2023-05-24 06:00:00+07:00,2601.485,2757.794,7670.864,16842.622,16691.255,17914.534,11612.27,19049.1,22878.932,20071.528,3082.311,2592.475,3095.508,3042.549,2773.19,2659.386,2759.701,2593.696,2260,2279.247,2241.939,2243.733,2192.81,2214.323
5333,Public,2023-04-17 04:00:00+07:00,2184.051,2064.784,2386.979,2264.377,4716.928,6318.43,16253.348,19022.845,12106.661,18830.867,22204,18732.883,11273.064,2633.116,2706.5,2598.693,2701.241,2613.882,2867.854,2770.476,2520.428,2294.684,2493.764,2304.866
5334,Public,2023-08-01 10:00:00+07:00,3103.429,4538.287,3692.718,7119.262,9999.882,8432.938,3231.744,2472.341,2944.609,2862.475,2881.057,2830.903,2701.786,2952.288,2515.886,2655.016,2412.781,2393.87,2283.906,2325.176,2574.033,2606.23,2952.295,3429.555
5335,Public,2023-06-22 13:00:00+07:00,7431.914,6914.402,6923.786,4985.404,2671.12,2905.223,2740.083,2689.303,2641.097,2581.011,2554.508,2744.966,2390.648,2477.638,2447.698,2446.653,2435.054,2422.339,2968.02,4006.027,7564.248,9658.824,22024.561,22023.547
5336,Public,2023-05-27 05:00:00+07:00,2163.971,2530.83,2437.602,8931.252,23568.979,22231.236,18722.35,10651.457,15203.123,17320.382,17576.241,3142.036,2640.346,3105.268,2956.767,2835.436,2414.022,2315.074,2461.948,2240.696,2279.72,2385.249,2171.812,2157.268
5337,Public,2023-02-11 05:00:00+07:00,2178.805,2267.039,2317.335,4813.258,19497.517,20812.664,20016.224,14179.46,21098.446,19328.658,16498.223,12915.86,4263.6,3476.482,3355.917,3422.142,3571.404,3289.069,2535.362,2394.545,2230.651,2146.884,2140.624,2122.637
5338,Public,2023-05-02 17:00:00+07:00,3808.106,3608.644,3165.164,3257.19,3148.766,3009.549,2836.515,2544.366,2363.136,2541.792,2441.97,2362.809,2273.073,2431.577,2780.705,6581.86,12767.606,15604.734,30285.438,28114.757,20793.479,13872.906,13229.933,8059.372
5339,Public,2023-07-17 18:00:00+07:00,10285.923,4967.244,2850.75,2758.375,2552.999,2724.916,2568.604,2736.105,2455.922,2501.237,2614.574,2501.406,2569.963,2539.019,9548.959,23697.116,20685.804,20683.357,11801.312,43410.754,27673.001,24057.562,16756.112,6731.202
5340,Public,2023-01-21 18:00:00+07:00,3209.239,2592.161,2506.521,2563.121,2419.166,2446.605,2196.186,2287.702,2500.066,2151.918,2160.495,2108.462,2163.454,2517.845,4673.224,5758.732,5633.605,8929.247,4463.678,6849.599,6919.362,7393.616,4960.456,3780.737
5341,Public,2023-09-12 16:00:00+07:00,6720.493,3069.974,2576.166,2634.299,2622.074,2340.829,2405.751,2161.711,2113.631,2173.527,2244.463,2149.26,2346.322,2230.004,2447.405,2233.087,3182.351,6063.537,6965.573,8686.413,12721.226,10995.429,9703.587,10803.82
5342,Public,2023-04-01 11:00:00+07:00,17295.038,9618.346,16312.426,18139.714,17629.368,5201.569,2158.728,2259.457,2418.671,2185.809,2111.88,2040.151,2041.329,2013.392,2135.577,1935.975,2217.448,2031.583,2089.654,2070.939,1924.637,4080.543,7378.387,8148.935
5343,Public,2023-02-01 00:00:00+07:00,2284.138,2233.508,2205.838,2377.348,2208.903,2282.649,2293.849,2827.007,5914.445,9444.807,17448.833,19349.697,12893.025,19283.304,19427.187,19411.22,12293.55,5084.319,4362.57,4336.09,3707.9,2974.178,2775.968,2788.161
5344,Public,2023-03-22 13:00:00+07:00,14272.668,16258.572,13715.602,8029.395,2885.554,2547.491,2718.559,3004.405,2157.134,2099.387,2050.249,2035.76,2108.474,1959.058,1940.578,1988.667,1995.043,2106.199,2807.34,5532.559,12791.064,16987.676,18625.169,12717.739
5345,Public,2023-07-07 03:00:00+07:00,2610.401,2694.672,2556.638,2609.416,3208.069,9145.317,20926.726,17996.05,18273.516,12299.718,21600.374,18616.492,14116.748,5287.61,3047.42,3224.428,2886.855,2844.405,3031.004,2812.391,2818.205,2560.815,2600.079,2558.767
5346,Public,2023-02-08 19:00:00+07:00,2664.888,2638.812,2563.313,2462.994,2246.121,2403.244,2358.411,2276.044,2293.006,2295.16,2360.268,2190.676,2252.687,6021.75,19286.243,19119.793,15603.052,9322.965,17338.037,19844.056,16861.963,12202.976,3113.727,2967.889
5347,Public,2023-06-19 01:00:00+07:00,2468.122,2471.207,2419.913,2776.109,2594.691,2908.126,2642.043,7217.638,19036.231,21400.67,19551.714,5615.678,8307.147,11102.308,16567.743,9555.203,3162.65,3304.865,3249.24,3057.242,2969.224,2828.224,2800.535,2729.265
5348,Public,2023-04-10 05:00:00+07:00,2256.291,2610.624,2142.443,5199.437,14012.045,18120.199,17280.985,11480.026,17257.646,19667.697,19905.359,10656.935,2696.947,2740.812,2818.377,2954.686,2853.355,2821.741,2631.933,2165.659,1982.725,2058.596,2174.563,2140.061
5349,Public,2023-09-08 03:00:00+07:00,2283.051,2281.963,2159.713,2375.837,2969.349,3657.672,10077.179,15211.003,19119.364,16562.031,22268.114,21672.627,17914.418,9541.369,3030.829,2931.478,2923.894,2548.279,2525.476,2445.421,2262.964,2351.461,2312.358,2160.67
5350,Public,2023-09-20 02:00:00+07:00,4531.986,5799.172,4345.305,4235.541,4935.607,6299.055,6934.134,11195.022,11065.83,11127.623,8499.381,10428.71,14113.05,19788.338,14415.536,7301.634,6670.736,5452.001,5475.287,5187.771,5023.263,4596.592,4504.191,4661.558
5351,Public,2023-01-24 01:00:00+07:00,2346.979,2254.116,2179.773,2426.748,2245.326,2423.171,2375.053,4030.085,6076.059,13266.771,30194.028,15836.278,18498.71,19124.297,20986.634,12891.547,3196.072,2875.964,2957.618,3169.832,3012.925,2821.183,2517.225,2769.123
5352,Public,2023-06-19 20:00:00+07:00,3057.242,2969.224,2828.224,2800.535,2729.265,2567.969,2556.582,2558.158,2414.771,2642.659,2906.723,2824.903,4812.081,11138.535,15557.977,19469.875,13478.602,19959.904,20605.473,20819.769,7929.605,2929.252,3354.467,3429.707
5353,Public,2023-01-19 21:00:00+07:00,2795.763,2557.296,2480.043,2601.212,2415.15,2403.204,2336.627,2251.438,2312.928,2364.611,2516.875,4223.548,6558.266,11099.513,19300.731,11264.479,21169.958,22890.438,21395.07,11658.948,3741.486,4422.326,4086.503,3475.052
5354,Public,2023-07-03 21:00:00+07:00,2948.198,2843.748,2658.126,2754.168,2621.409,2493.147,2630.762,2581.863,2688.812,2538.214,2478.631,3132.042,10926.575,12489.834,11254.381,6820.269,14013.346,15630.047,7968.389,5092.128,2618.456,2853.313,2755.824,2857.345
5355,Public,2023-01-10 15:00:00+07:00,28147.608,16975.954,3763.996,3741.011,3817.457,3641.631,3575.43,3084.347,3060.597,2848.856,2601.743,2434.582,2336.987,2522.383,2396.213,2413.218,2950.134,5186.701,11757.31,12614.656,12012.303,6937.065,15866.14,21585.443
5356,Public,2023-09-30 02:00:00+07:00,1915.128,1931.718,2052.057,2006.529,1913.128,1906.27,2195.09,5237.765,6072.549,6292.671,3050.024,4956.186,4303.49,5874.179,4193.314,2132.247,2291.21,2043.268,2376.901,2124.219,1939.907,2730.557,2119.529,2056.623
5357,Public,2023-03-28 04:00:00+07:00,2126.215,2202.702,1976.906,2116.451,4578.855,10920.482,14499.964,14430.888,9942.437,17327.758,19287.829,18023.759,10531.374,2549.343,2351.67,2113.77,2221.051,2328.477,2424.182,2291.564,2155.03,2011.192,1881.01,2073.723
5358,Public,2023-01-28 09:00:00+07:00,14560.006,17697.683,16659.263,9052.546,16392.874,20834.895,21723.187,11691.572,2832.323,2477.458,2451.808,2859.15,2821.109,2563.223,2585.688,2469.34,2245.717,2321.599,2353.707,2325.864,2283.515,2223.834,2668.472,4784.075
5359,Public,2023-05-21 15:00:00+07:00,10752.596,4691.353,2743.023,2992.416,2937.707,2698.789,2893.105,2739.791,2725.568,2375.502,2253.811,2352.61,2358.825,2472.821,2440.061,2687.555,2343.929,5558.654,20127.004,20862.212,21861.553,10015.655,13097.048,3898.87
5360,Public,2023-04-03 17:00:00+07:00,1922.445,1909.925,1959.468,1935.636,1844.085,1982.778,1651.64,1726.374,1635.586,1600.149,1535.365,1588.843,1612.116,1895.781,1747.963,5129.073,11598.754,18595.798,16825.642,11346.989,17692.027,18808.504,17360.33,11436.643
5361,Public,2023-07-24 10:00:00+07:00,16816.732,15458.614,9447.107,18348.482,18897.28,15169.817,4735.489,3229.972,3167.734,3112.881,3400.728,2727.591,2805.275,2671.243,2463.025,2196.776,2579.332,2269.221,2400.698,2397.449,2684.678,2543.106,3376.13,12502.147
5362,Public,2023-04-01 00:00:00+07:00,2249.966,2056.077,2016.782,2061.005,2026.64,2147.716,1932.793,1923.279,4237.142,10883.211,18801.295,17295.038,9618.346,16312.426,18139.714,17629.368,5201.569,2158.728,2259.457,2418.671,2185.809,2111.88,2040.151,2041.329
5363,Public,2023-01-03 20:00:00+07:00,4099.912,2863.074,2688.235,2346.291,2187.157,2252.724,2180.355,2369.275,2542.75,2244.664,2226.225,2532.044,5325.641,3938.477,10479.702,23375.976,16499.996,24188.055,26322.152,19386.118,5349.319,2487.636,3088.398,3013.85
5364,Public,2023-04-15 03:00:00+07:00,1699.904,1705.34,1688.785,1900.986,1612.612,4410.179,13087.364,19628.636,19557.385,14891.039,17968.91,15646.505,13621.288,6606.33,2848.987,2625.179,2572.151,2595.699,2417.482,2402.909,2270.694,2415.068,2140.524,2108.542
5365,Public,2023-04-15 09:00:00+07:00,13087.364,19628.636,19557.385,14891.039,17968.91,15646.505,13621.288,6606.33,2848.987,2625.179,2572.151,2595.699,2417.482,2402.909,2270.694,2415.068,2140.524,2108.542,2062.478,1976.056,1974.655,2395.573,2131.771,4229.264
5366,Public,2023-01-16 15:00:00+07:00,19796.715,11314.559,3297.637,3070.463,2837.374,3116.348,2854.997,2460.428,2479.886,2380.892,2855.623,3460.359,3233.267,3283.682,3226.479,3295.652,3361.061,6090.817,15278.439,17547.239,16542.236,9191.315,19438.897,19755.284
5367,Public,2023-06-18 11:00:00+07:00,19316.489,15599.398,16719.887,13673.083,14130.862,12191.288,5438.273,3462.551,3621.142,3478.412,3150.789,2920.574,2699.247,2569.871,2468.122,2471.207,2419.913,2776.109,2594.691,2908.126,2642.043,7217.638,19036.231,21400.67
5368,Public,2023-05-04 19:00:00+07:00,2798.256,3044.762,2719.043,2778.587,2572.088,2382.206,2394.771,2469.457,2429.121,2411.644,2565.482,2493.414,2764.7,6450.894,15771.456,16468.064,15378.155,11449.226,17340.767,15126.797,4739.038,4878.904,2859.546,3471.024
5369,Public,2023-03-28 02:00:00+07:00,1999.983,2072.991,2126.215,2202.702,1976.906,2116.451,4578.855,10920.482,14499.964,14430.888,9942.437,17327.758,19287.829,18023.759,10531.374,2549.343,2351.67,2113.77,2221.051,2328.477,2424.182,2291.564,2155.03,2011.192
5370,Public,2023-08-09 07:00:00+07:00,2345.26,2735.314,5840.73,7247.199,6993.869,5597.771,11122.482,12852.031,10318.042,5863.928,2700.095,2712.407,2653.655,2886.619,2989.352,2713.329,2518.238,2254.288,2282.679,2529.937,2486.167,2311.159,2266.707,2428.873
5371,Public,2023-03-23 04:00:00+07:00,1988.667,1995.043,2106.199,2807.34,5532.559,12791.064,16987.676,18625.169,12717.739,17683.991,20907.137,19262.327,10798.342,2769.201,3049.73,2841.333,3573.011,2923.345,2886.036,2527.653,2458.342,2610.29,2468.303,2510.551
5372,Public,2023-04-09 18:00:00+07:00,2611.937,2748.676,2782.852,2799.32,2577.985,2549.469,2388.086,2357.443,2152.806,2141.898,2185.244,2256.291,2610.624,2142.443,5199.437,14012.045,18120.199,17280.985,11480.026,17257.646,19667.697,19905.359,10656.935,2696.947
5373,Public,2023-09-06 06:00:00+07:00,2619.983,2668.382,2824.668,5826.577,8974.573,13268.726,8798.692,8759.109,3208.882,2916.578,4676.085,4032.601,2729.08,2676.465,2427.597,2341.522,2314.434,2332.091,2122.505,2118.753,2145.566,2140.594,2271.026,2375.642
5374,Public,2023-10-02 11:00:00+07:00,11709.899,6448.565,12492.997,11487.624,12873.023,5381.71,2081.371,2340.759,2367.038,786.76,2640.617,2240.649,2206.153,2071.213,2268.258,2005.539,2074.556,2091.632,2167.008,2321.557,2073.597,5366.148,12482.553,12913.039
5375,Public,2023-06-24 07:00:00+07:00,2384.284,3402.238,6952.915,8682.897,7568.471,3886.692,5452.957,4036.675,6081.272,4755.342,2360.911,2755.746,2759.578,2819.6,2602.206,2624.452,2608.593,2675.616,2391.783,2639.428,2614.093,2499.903,2466.73,2657.164
5376,Public,2023-09-29 23:00:00+07:00,2121.794,2118.33,1962.122,1915.128,1931.718,2052.057,2006.529,1913.128,1906.27,2195.09,5237.765,6072.549,6292.671,3050.024,4956.186,4303.49,5874.179,4193.314,2132.247,2291.21,2043.268,2376.901,2124.219,1939.907
5377,Public,2023-01-23 09:00:00+07:00,6529.783,14322.102,14173.589,10316.166,21695.798,18741.38,19700.766,12293.414,4059.337,3589.939,3139.316,3066.141,3297.795,2911.066,2644.367,2541.637,2346.979,2254.116,2179.773,2426.748,2245.326,2423.171,2375.053,4030.085
5378,Public,2023-01-28 06:00:00+07:00,2306.601,2324.63,3681.189,14560.006,17697.683,16659.263,9052.546,16392.874,20834.895,21723.187,11691.572,2832.323,2477.458,2451.808,2859.15,2821.109,2563.223,2585.688,2469.34,2245.717,2321.599,2353.707,2325.864,2283.515
5379,Public,2023-06-16 01:00:00+07:00,2388.333,2448.365,2571.961,2366.112,2463.524,2729.015,2415.52,7952.266,15300.973,17301.72,22449.72,12983.846,19278.556,18589.931,19665.138,8284.351,3253.578,3353.383,3045.582,3272.875,2954.646,2863.192,2837.41,2866.221
5380,Public,2023-05-02 13:00:00+07:00,20149.414,21151.567,15754.107,8831.24,3808.106,3608.644,3165.164,3257.19,3148.766,3009.549,2836.515,2544.366,2363.136,2541.792,2441.97,2362.809,2273.073,2431.577,2780.705,6581.86,12767.606,15604.734,30285.438,28114.757
5381,Public,2023-03-22 10:00:00+07:00,14904.951,14584.075,10914.815,14272.668,16258.572,13715.602,8029.395,2885.554,2547.491,2718.559,3004.405,2157.134,2099.387,2050.249,2035.76,2108.474,1959.058,1940.578,1988.667,1995.043,2106.199,2807.34,5532.559,12791.064
5382,Public,2023-01-09 08:00:00+07:00,3257.494,4403.226,13621.138,21173.556,11376.809,19348.505,23279.981,20546.896,6975.698,2624.08,3193.185,3119.22,3401.482,3397.996,3185.957,2772.944,2719.795,2504.165,2310.661,2490.755,2273.888,2267.924,2279.586,2238.488
5383,Public,2023-02-12 01:00:00+07:00,2230.651,2146.884,2140.624,2122.637,2108.578,2189.699,2843.496,4859.437,6716.857,6543.752,12110.944,10019.924,14529.024,14501.451,12483.159,6756.703,5549.806,3755.377,2917.604,2740.887,2812.443,2643.935,2568.5,2424.459
5384,Public,2023-10-02 03:00:00+07:00,2078.504,1994.043,2215.737,2193.162,2293.109,5750.889,14201.361,15264.267,11709.899,6448.565,12492.997,11487.624,12873.023,5381.71,2081.371,2340.759,2367.038,786.76,2640.617,2240.649,2206.153,2071.213,2268.258,2005.539
5385,Public,2023-06-10 15:00:00+07:00,6804.198,4906.064,2631.749,3170.542,2891.104,2589.596,2978.713,3266.183,2667.65,2649.013,2548.526,2479.42,2511.127,2478.006,2694.295,2809.373,2623.249,2485.44,6079.196,7623.42,10445.717,7381.842,10697.825,8648.204
5386,Public,2023-01-14 05:00:00+07:00,2198.187,2208.164,2133.408,3621.301,12076.929,20956.005,16518.473,8291.892,14986.224,20117.921,19176.304,9379.18,2629.184,3084.513,3022.027,2614.975,2738.87,2676.116,2479.436,2229.844,2098.354,2162.727,2072.043,2123.871
5387,Public,2023-01-07 00:00:00+07:00,2534.027,2463.758,2361.517,2276.072,2283.225,2260.71,2216.367,3916.526,4453.215,11589.473,18817.735,18591.048,11817.476,17721.304,22120.304,18955.681,8407.487,2886.386,3152.645,3458.852,2646.012,2686.469,2483.69,2466.248
5388,Public,2023-07-11 13:00:00+07:00,19868.991,21003.691,14432.496,9300.911,2758.143,3053.066,3108.187,4301.124,5181.68,3370.744,3062.129,2734.449,2493.197,2273.603,2606.012,2379.878,2433.912,2598.735,2425.807,8106.836,20228.371,21872.417,20363.429,6790.95
5389,Public,2023-09-10 09:00:00+07:00,3490.808,3541.798,3418.636,3544.354,3527.467,3551.353,2638.454,4238.307,2324.471,2545.265,3079.392,2362.271,2355.664,2162.373,2282.882,2240.148,2212.111,2139.806,2116.723,2069.873,2164.746,2550.345,2357.742,2685.711
