timestamp,solar_irrad,module_temp,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2023-01-06 20:00:00+07:00,0.021,22.824,23.1,52,12.6,22.1,0.0,0.0,1,1019.3,983.7,35,0,59,0,1.36,12.3,20.9,355,4,22.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-06 21:00:00+07:00,0.017,21.146,22.1,54,12.2,21.0,0.0,0.0,0,1020.0,984.3,14,0,24,0,1.23,11.8,20.1,337,345,23.0,0,0.0,0.0,0.0,0.0,0.0
2023-01-06 22:00:00+07:00,0.013,19.795,21.3,56,12.0,20.2,0.0,0.0,0,1020.5,984.7,8,0,14,0,1.12,11.8,20.9,322,331,22.0,0,0.0,0.0,0.0,0.0,0.0
2023-01-06 23:00:00+07:00,0.012,19.504,20.8,57,11.9,19.6,0.0,0.0,0,1020.6,984.7,2,0,4,0,1.06,12.0,21.5,316,325,22.0,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 00:00:00+07:00,0.013,18.97,20.0,59,11.7,18.7,0.0,0.0,0,1020.1,984.1,2,0,2,1,0.97,12.7,22.9,315,323,23.0,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 01:00:00+07:00,0.011,18.662,19.4,60,11.5,17.9,0.0,0.0,0,1019.5,983.5,3,0,3,3,0.9,13.3,23.7,319,330,24.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 02:00:00+07:00,0.008,18.036,18.8,62,11.4,17.3,0.0,0.0,0,1018.7,982.6,4,0,0,14,0.83,13.3,23.7,319,330,24.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 03:00:00+07:00,0.005,17.231,18.3,63,11.1,16.6,0.0,0.0,0,1017.8,981.7,4,0,0,15,0.78,13.8,26.0,321,326,25.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 04:00:00+07:00,0.006,16.209,17.9,64,10.9,16.1,0.0,0.0,0,1017.3,981.2,0,0,0,1,0.75,13.9,26.5,323,329,25.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 05:00:00+07:00,0.005,15.493,17.4,65,10.7,15.6,0.0,0.0,0,1017.4,981.2,0,0,0,0,0.71,13.9,26.5,323,329,25.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 06:00:00+07:00,0.488,14.536,17.0,66,10.5,15.1,0.0,0.0,0,1017.9,981.7,4,0,0,14,0.67,14.0,26.6,325,330,25.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 07:00:00+07:00,46.168,15.972,16.1,73,11.2,14.3,0.0,0.0,0,1019.1,982.7,6,0,0,19,0.5,14.5,27.2,325,331,25.6,1,0.0,0.0,0.0,0.0,0.0
2023-01-07 08:00:00+07:00,235.039,23.853,17.4,69,11.7,15.7,0.0,0.0,1,1019.9,983.6,22,0,0,75,0.61,15.2,27.4,324,330,27.0,1,2308.16,67.0,40.0,27.0,279.5
2023-01-07 09:00:00+07:00,450.256,31.581,19.6,59,11.4,17.8,0.0,0.0,0,1020.6,984.6,12,0,0,40,0.93,15.1,21.9,332,335,30.6,1,3600.0,265.0,196.0,69.0,625.0
2023-01-07 10:00:00+07:00,624.906,37.307,21.5,52,11.3,19.8,0.0,0.0,0,1020.3,984.5,16,0,0,53,1.23,14.2,18.9,333,336,32.0,1,3600.0,471.0,384.0,87.0,777.1
2023-01-07 11:00:00+07:00,734.053,42.912,23.4,48,11.7,22.8,0.0,0.0,1,1019.2,983.7,25,0,0,84,1.5,10.8,14.3,339,342,30.6,1,3600.0,637.0,540.0,97.0,853.6
2023-01-07 12:00:00+07:00,767.947,47.584,25.0,43,11.4,25.3,0.0,0.0,0,1017.7,982.4,19,0,0,64,1.82,8.1,10.6,347,350,26.3,1,3600.0,737.0,628.0,109.0,872.7
2023-01-07 13:00:00+07:00,728.521,47.889,26.0,39,10.8,26.5,0.0,0.0,0,1016.0,980.9,13,0,0,44,2.06,6.5,8.6,354,358,22.0,1,3600.0,758.0,641.0,117.0,855.6
2023-01-07 14:00:00+07:00,616.159,46.486,26.7,35,9.9,26.5,0.0,0.0,0,1014.2,979.2,2,0,0,8,2.28,7.2,9.7,357,360,20.2,1,3600.0,706.0,573.0,133.0,796.6
2023-01-07 15:00:00+07:00,442.741,41.827,27.0,33,9.2,25.9,0.0,0.0,0,1012.9,978.0,0,0,0,0,2.39,9.0,11.9,2,3,21.6,1,3600.0,629.0,520.0,109.0,822.6
2023-01-07 16:00:00+07:00,229.399,35.888,26.6,33,9.0,24.9,0.0,0.0,0,1012.6,977.7,0,0,0,0,2.34,9.7,13.4,2,5,22.0,1,3600.0,476.0,392.0,84.0,794.4
2023-01-07 17:00:00+07:00,47.36,27.906,25.6,36,9.3,24.1,0.0,0.0,0,1012.8,977.8,0,0,0,0,2.11,9.0,15.2,2,7,22.0,1,3600.0,270.0,204.0,66.0,652.2
2023-01-07 18:00:00+07:00,0.725,20.921,23.3,40,8.8,21.6,0.0,0.0,0,1013.7,978.4,0,0,0,0,1.72,9.5,21.0,351,6,18.7,1,2292.71,68.0,42.0,26.0,294.3
2023-01-07 19:00:00+07:00,0.012,18.37,21.1,47,9.3,19.7,0.0,0.0,0,1014.5,978.9,0,0,0,0,1.33,8.4,20.6,10,29,19.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 20:00:00+07:00,0.005,17.418,19.3,56,10.4,18.5,0.0,0.0,0,1015.5,979.6,0,0,0,0,0.98,6.2,14.0,7,35,15.5,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 21:00:00+07:00,0.006,16.51,17.7,65,11.1,17.0,0.0,0.0,0,1016.4,980.3,0,0,0,0,0.71,7.3,10.0,351,30,10.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 22:00:00+07:00,0.002,15.528,17.6,63,10.4,16.8,0.0,0.0,0,1016.9,980.8,0,0,0,0,0.75,6.0,10.1,327,343,10.4,0,0.0,0.0,0.0,0.0,0.0
2023-01-07 23:00:00+07:00,0.005,15.472,17.5,62,10.0,16.5,0.0,0.0,0,1017.2,981.0,0,0,0,0,0.77,7.0,15.4,325,323,13.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 00:00:00+07:00,0.006,14.781,16.6,66,10.2,15.5,0.0,0.0,0,1016.8,980.5,0,0,0,0,0.64,8.0,16.9,342,336,15.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 01:00:00+07:00,0.006,14.041,15.5,71,10.2,14.3,0.0,0.0,0,1016.6,980.2,0,0,0,0,0.52,8.9,18.7,339,341,16.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 02:00:00+07:00,0.001,13.693,14.9,73,10.1,13.7,0.0,0.0,0,1016.0,979.6,0,0,0,0,0.45,8.5,18.7,332,335,16.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 03:00:00+07:00,0.002,13.119,14.4,75,10.0,13.2,0.0,0.0,0,1015.7,979.2,0,0,0,0,0.41,8.0,18.5,333,333,15.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 04:00:00+07:00,0.004,12.352,14.1,76,9.8,12.7,0.0,0.0,0,1015.4,978.9,0,0,0,0,0.39,8.9,19.2,328,332,16.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 05:00:00+07:00,0.003,11.999,13.7,77,9.7,12.5,0.0,0.0,0,1015.3,978.7,0,0,0,0,0.36,7.6,17.2,329,334,16.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 06:00:00+07:00,0.523,11.938,13.5,77,9.6,12.3,0.0,0.0,0,1016.0,979.4,0,0,0,0,0.35,7.5,17.1,325,332,14.4,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 07:00:00+07:00,35.786,13.766,13.4,82,10.3,12.4,0.0,0.0,0,1017.5,980.8,15,0,0,50,0.28,7.7,17.7,323,331,14.0,1,0.0,0.0,0.0,0.0,0.0
2023-01-08 08:00:00+07:00,210.034,23.103,15.1,75,10.8,14.0,0.0,0.0,0,1018.5,982.0,19,0,0,63,0.42,8.9,16.9,320,326,16.6,1,2295.49,67.0,41.0,26.0,287.1
2023-01-08 09:00:00+07:00,424.659,32.312,17.9,66,11.3,17.4,0.0,0.0,0,1019.3,983.1,9,0,0,29,0.71,6.1,10.5,332,329,16.9,1,3600.0,267.0,199.0,68.0,635.3
2023-01-08 10:00:00+07:00,599.269,38.385,20.8,57,11.8,20.5,0.0,0.0,0,1019.4,983.6,6,0,0,21,1.07,5.8,8.2,330,331,17.6,1,3600.0,473.0,388.0,85.0,785.1
2023-01-08 11:00:00+07:00,710.295,46.709,23.3,49,12.1,23.9,0.0,0.0,0,1018.5,983.0,1,0,0,2,1.45,4.0,5.5,333,337,17.6,1,3600.0,640.0,545.0,95.0,860.8
2023-01-08 12:00:00+07:00,750.131,49.879,25.2,44,12.1,26.9,0.0,0.0,0,1017.0,981.8,0,0,0,1,1.8,2.2,2.9,360,353,15.8,1,3600.0,748.0,648.0,100.0,899.2
2023-01-08 13:00:00+07:00,709.599,51.357,26.4,41,12.2,28.5,0.0,0.0,0,1015.3,980.3,3,0,0,10,2.03,1.1,1.5,72,45,13.7,1,3600.0,785.0,683.0,102.0,909.9
2023-01-08 14:00:00+07:00,600.686,50.07,27.2,39,12.0,28.8,0.0,0.0,0,1013.8,978.9,2,0,0,6,2.2,2.1,2.3,149,141,13.0,1,3600.0,748.0,647.0,101.0,897.0
2023-01-08 15:00:00+07:00,431.117,45.713,27.4,39,12.2,28.1,0.0,0.0,0,1013.3,978.4,0,0,0,0,2.23,4.1,4.5,165,166,14.4,1,3600.0,642.0,547.0,95.0,862.3
2023-01-08 16:00:00+07:00,224.493,39.024,27.2,40,12.4,27.3,0.0,0.0,0,1012.9,978.0,0,0,0,0,2.16,4.3,5.4,175,176,14.4,1,3600.0,476.0,392.0,84.0,790.4
2023-01-08 17:00:00+07:00,49.736,30.2,26.2,46,13.5,26.7,0.0,0.0,0,1013.2,978.2,0,0,0,0,1.85,4.0,5.4,175,172,13.0,1,3600.0,269.0,203.0,66.0,643.7
2023-01-08 18:00:00+07:00,1.166,22.41,22.0,67,15.6,22.7,0.0,0.0,0,1013.8,978.3,0,0,0,0,0.86,8.0,11.2,172,165,10.4,1,2333.23,68.0,42.0,26.0,291.7
2023-01-08 19:00:00+07:00,0.016,19.841,21.4,70,15.7,22.0,0.0,0.0,0,1014.2,978.6,0,0,0,0,0.76,8.6,12.0,180,173,11.5,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 20:00:00+07:00,0.011,18.549,22.7,62,15.0,24.1,0.0,0.0,0,1015.3,979.8,2,0,0,5,1.06,2.0,5.6,45,165,11.2,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 21:00:00+07:00,0.009,17.734,21.5,67,15.2,22.8,0.0,0.0,0,1015.9,980.3,0,0,0,0,0.84,3.2,1.9,360,68,4.0,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 22:00:00+07:00,0.008,17.049,19.5,76,15.1,20.5,0.0,0.0,0,1016.5,980.6,0,0,0,0,0.54,4.8,3.8,333,319,6.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-08 23:00:00+07:00,0.006,16.579,17.9,80,14.5,18.6,0.0,0.0,0,1016.9,980.8,0,0,0,0,0.41,5.5,8.9,328,317,9.4,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 00:00:00+07:00,0.005,15.859,17.8,74,13.1,17.8,0.0,0.0,0,1016.7,980.6,8,0,13,0,0.53,6.9,13.7,332,325,12.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 01:00:00+07:00,0.004,15.159,17.4,71,12.2,17.0,0.0,0.0,1,1016.8,980.6,29,0,49,0,0.57,7.8,15.8,326,333,15.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 02:00:00+07:00,0.005,16.296,16.9,72,11.8,16.5,0.0,0.0,0,1016.5,980.3,5,0,9,0,0.54,6.9,14.8,317,326,14.4,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 03:00:00+07:00,0.002,16.233,16.2,75,11.8,15.7,0.0,0.0,0,1016.0,979.7,2,0,4,0,0.46,6.8,14.8,328,331,13.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 04:00:00+07:00,0.005,17.089,15.7,78,11.8,14.9,0.0,0.0,0,1015.8,979.5,0,0,0,0,0.39,9.4,17.6,328,334,16.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 05:00:00+07:00,0.008,17.547,15.4,79,11.7,14.4,0.0,0.0,0,1015.7,979.3,1,0,2,0,0.37,10.5,20.0,322,332,19.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 06:00:00+07:00,0.454,17.867,15.2,79,11.6,14.4,0.0,0.0,0,1016.4,980.0,5,0,9,0,0.36,8.2,17.4,322,333,19.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 07:00:00+07:00,34.482,19.104,14.9,84,12.2,14.4,0.0,0.0,0,1017.7,981.2,2,0,3,0,0.28,7.9,16.9,317,331,15.1,1,0.0,0.0,0.0,0.0,0.0
2023-01-09 08:00:00+07:00,128.092,24.0,16.7,77,12.7,16.1,0.0,0.0,0,1018.4,982.1,1,0,2,0,0.43,9.8,17.9,324,332,18.0,1,2283.97,63.0,35.0,28.0,245.5
2023-01-09 09:00:00+07:00,272.108,30.213,19.4,67,13.2,19.5,0.0,0.0,0,1019.2,983.2,7,0,12,0,0.74,6.4,10.5,333,333,18.0,1,3600.0,253.0,180.0,73.0,575.2
2023-01-09 10:00:00+07:00,507.743,36.837,22.2,58,13.4,22.3,0.0,0.0,0,1019.2,983.5,10,0,16,0,1.13,6.5,8.8,341,341,18.0,1,3600.0,450.0,348.0,102.0,704.0
2023-01-09 11:00:00+07:00,647.923,46.495,24.5,50,13.4,25.2,0.0,0.0,0,1018.4,983.0,13,0,21,0,1.54,5.2,7.1,344,345,18.4,1,3600.0,608.0,485.0,123.0,765.3
2023-01-09 12:00:00+07:00,743.614,52.283,26.0,45,13.3,27.7,0.0,0.0,0,1016.9,981.8,13,0,21,0,1.84,2.2,3.0,351,346,17.3,1,3600.0,688.0,540.0,148.0,748.2
2023-01-09 13:00:00+07:00,717.849,54.058,27.0,43,13.5,29.0,0.0,0.0,0,1015.6,980.6,13,0,21,0,2.01,1.3,1.0,146,135,13.3,1,3600.0,718.0,569.0,149.0,756.4
2023-01-09 14:00:00+07:00,538.734,51.804,27.5,42,13.6,28.9,0.0,0.0,0,1014.3,979.4,12,0,20,0,2.12,3.2,3.7,153,151,14.4,1,3600.0,665.0,512.0,153.0,707.9
2023-01-09 15:00:00+07:00,447.027,48.652,27.9,41,13.5,28.7,0.0,0.0,0,1013.6,978.8,12,1,19,0,2.2,3.3,4.0,167,170,14.4,1,3600.0,576.0,439.0,137.0,689.5
2023-01-09 16:00:00+07:00,232.163,40.727,27.9,42,13.7,28.6,0.0,0.0,0,1013.1,978.3,11,0,18,0,2.18,3.4,3.7,148,151,13.3,1,3600.0,415.0,302.0,113.0,605.9
2023-01-09 17:00:00+07:00,47.085,31.424,27.0,49,15.2,28.0,0.0,0.0,0,1013.2,978.3,7,1,10,0,1.83,5.2,7.2,146,143,11.2,1,3600.0,233.0,143.0,90.0,449.7
2023-01-09 18:00:00+07:00,0.813,24.035,23.7,65,16.7,25.1,0.0,0.0,0,1013.9,978.6,15,9,11,0,1.03,5.9,11.1,166,155,10.8,1,2373.99,64.0,35.0,29.0,240.9
2023-01-09 19:00:00+07:00,0.019,21.499,22.1,73,17.0,23.4,0.0,0.0,0,1014.4,978.9,19,16,7,0,0.73,8.0,10.3,170,168,10.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 20:00:00+07:00,0.012,19.821,22.6,68,16.4,23.9,0.0,0.0,0,1015.2,979.7,0,0,0,0,0.88,6.3,8.9,114,148,10.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 21:00:00+07:00,0.011,18.943,22.8,66,16.1,24.7,0.0,0.0,0,1015.8,980.3,2,0,3,0,0.94,1.3,5.5,34,157,8.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 22:00:00+07:00,0.014,18.406,21.1,75,16.4,22.7,0.0,0.0,0,1016.1,980.4,8,0,14,0,0.64,3.6,3.7,323,259,4.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-09 23:00:00+07:00,0.012,18.82,20.0,80,16.3,21.5,0.0,0.0,0,1016.1,980.3,1,0,1,0,0.48,4.4,4.5,325,284,6.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 00:00:00+07:00,0.014,18.938,18.8,86,16.4,20.2,0.0,0.0,0,1015.8,979.8,7,0,12,0,0.31,5.7,5.3,342,332,7.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 01:00:00+07:00,0.01,18.475,18.8,83,15.9,20.1,0.0,0.0,0,1015.6,979.7,1,0,1,0,0.37,4.6,9.5,321,335,8.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 02:00:00+07:00,0.011,18.86,18.7,81,15.3,19.5,0.0,0.0,0,1015.0,979.1,3,0,5,0,0.42,6.4,11.3,317,329,11.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 03:00:00+07:00,0.015,19.004,18.6,78,14.7,19.0,0.0,0.0,0,1014.7,978.8,1,0,2,0,0.46,7.9,14.2,317,330,14.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 04:00:00+07:00,0.006,17.85,18.4,78,14.4,18.6,0.0,0.0,0,1014.3,978.4,3,0,5,0,0.48,8.4,15.9,320,332,15.5,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 05:00:00+07:00,0.01,17.612,18.6,75,14.1,18.5,0.0,0.0,1,1014.3,978.4,41,0,68,0,0.53,9.4,17.6,320,329,17.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 06:00:00+07:00,0.504,17.507,18.8,73,13.9,18.7,0.0,0.0,2,1014.8,978.9,60,0,100,0,0.59,9.2,17.0,315,324,17.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 07:00:00+07:00,32.161,18.22,17.4,84,14.7,18.1,0.0,0.0,0,1015.8,979.7,19,7,21,0,0.31,5.5,14.0,328,334,16.6,1,0.0,0.0,0.0,0.0,0.0
2023-01-10 08:00:00+07:00,224.67,27.455,18.8,79,15.0,19.6,0.0,0.0,1,1016.8,980.8,35,10,44,0,0.47,6.2,12.6,324,329,13.3,1,1791.45,51.0,22.0,29.0,154.6
2023-01-10 09:00:00+07:00,372.435,35.666,20.7,71,15.2,21.6,0.0,0.0,0,1017.4,981.6,15,0,25,0,0.71,5.5,9.4,328,328,14.0,1,3476.0,157.0,55.0,102.0,175.9
2023-01-10 10:00:00+07:00,471.11,41.131,22.8,63,15.3,23.8,0.0,0.0,1,1017.4,981.9,29,18,21,0,1.04,5.3,7.2,332,333,15.1,1,3598.68,274.0,89.0,185.0,180.0
2023-01-10 11:00:00+07:00,721.992,51.533,25.4,54,15.3,26.6,0.0,0.0,0,1016.5,981.3,9,1,14,0,1.5,3.9,5.0,338,339,15.8,1,3600.0,539.0,385.0,154.0,606.8
2023-01-10 12:00:00+07:00,736.018,53.785,27.3,49,15.6,29.9,0.0,0.0,0,1015.2,980.3,5,0,9,0,1.85,0.5,0.8,315,333,14.4,1,3600.0,672.0,534.0,138.0,738.7
2023-01-10 13:00:00+07:00,706.902,55.113,28.2,48,16.1,31.1,0.0,0.0,0,1013.7,978.9,4,0,6,0,1.98,2.6,3.3,164,167,14.0,1,3600.0,734.0,606.0,128.0,803.8
2023-01-10 14:00:00+07:00,603.93,52.441,28.7,47,16.3,31.3,0.0,0.0,0,1012.1,977.4,4,0,6,0,2.08,4.6,5.7,162,162,16.2,1,3600.0,717.0,609.0,108.0,839.7
2023-01-10 15:00:00+07:00,429.774,48.188,28.8,46,16.2,30.3,0.0,0.0,0,1011.4,976.8,14,2,20,0,2.13,5.5,6.6,169,171,16.9,1,3600.0,580.0,468.0,112.0,732.4
2023-01-10 16:00:00+07:00,223.228,40.984,28.6,47,16.1,30.0,0.0,0.0,0,1011.1,976.5,8,1,12,0,2.09,4.7,5.8,171,173,16.2,1,3600.0,412.0,305.0,107.0,608.8
2023-01-10 17:00:00+07:00,49.022,32.753,27.8,51,16.9,29.5,0.0,0.0,0,1011.2,976.5,7,2,8,0,1.82,4.7,7.6,171,172,13.0,1,3600.0,239.0,167.0,72.0,520.9
2023-01-10 18:00:00+07:00,0.877,24.859,24.7,65,17.6,26.5,0.0,0.0,0,1011.3,976.2,2,0,4,0,1.09,6.5,11.3,186,173,9.7,1,2414.89,65.0,38.0,27.0,259.1
2023-01-10 19:00:00+07:00,0.018,22.341,26.7,51,15.6,27.8,0.0,0.0,0,1011.3,976.4,2,0,4,0,1.73,5.7,8.3,162,180,10.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 20:00:00+07:00,0.016,21.386,25.6,55,15.9,27.1,0.0,0.0,0,1012.1,977.1,2,0,3,0,1.47,3.1,6.3,69,149,7.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 21:00:00+07:00,0.013,20.811,22.6,69,16.7,24.5,0.0,0.0,0,1012.6,977.2,1,0,2,0,0.85,3.0,0.8,346,153,4.7,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 22:00:00+07:00,0.008,19.953,21.4,75,16.7,23.2,0.0,0.0,0,1013.1,977.6,4,0,7,0,0.65,3.9,3.1,326,339,6.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-10 23:00:00+07:00,0.009,19.38,23.0,66,16.4,25.0,0.0,0.0,0,1013.4,978.0,5,4,3,0,0.94,1.3,1.1,326,360,5.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 00:00:00+07:00,0.01,18.61,22.6,68,16.4,24.5,0.0,0.0,0,1013.2,977.8,5,6,0,0,0.87,2.2,0.8,9,63,2.2,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 01:00:00+07:00,0.004,18.127,20.1,81,16.7,21.6,0.0,0.0,1,1012.8,977.1,20,16,10,0,0.45,5.8,3.3,353,6,6.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 02:00:00+07:00,0.005,18.04,19.8,82,16.6,21.3,0.0,0.0,1,1012.7,977.0,38,21,32,0,0.43,5.4,4.0,352,355,7.9,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 03:00:00+07:00,0.005,18.005,18.9,85,16.4,20.1,0.0,0.0,1,1012.4,976.6,30,24,14,0,0.32,6.6,4.7,338,328,8.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 04:00:00+07:00,0.008,18.472,19.2,82,16.1,20.5,0.0,0.0,1,1012.2,976.4,22,15,14,0,0.4,5.8,4.2,330,290,8.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 05:00:00+07:00,0.004,18.228,18.9,82,15.9,20.3,0.0,0.0,0,1012.4,976.6,15,11,9,0,0.38,4.3,2.6,5,286,6.8,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 06:00:00+07:00,0.531,17.101,18.6,84,15.9,20.1,0.0,0.0,1,1012.9,977.0,25,20,11,0,0.34,3.4,1.8,18,270,5.4,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 07:00:00+07:00,41.857,18.293,17.5,90,15.8,18.7,0.0,0.0,0,1013.6,977.6,16,12,8,0,0.2,5.2,8.6,326,345,4.7,1,0.0,0.0,0.0,0.0,0.0
2023-01-11 08:00:00+07:00,199.463,27.931,19.3,83,16.3,20.7,0.0,0.0,1,1014.5,978.6,34,20,27,0,0.38,5.1,5.2,315,348,10.1,1,2264.57,55.0,30.0,25.0,211.0
2023-01-11 09:00:00+07:00,390.687,37.174,22.0,74,17.0,24.3,0.0,0.0,1,1015.2,979.6,34,20,26,0,0.7,1.1,1.6,288,297,10.8,1,3600.0,211.0,137.0,74.0,438.3
2023-01-11 10:00:00+07:00,510.783,44.563,23.5,71,17.9,25.8,0.0,0.0,1,1015.4,980.0,37,18,34,0,0.84,3.7,4.5,169,166,13.7,1,3600.0,366.0,244.0,122.0,493.1
2023-01-11 11:00:00+07:00,674.392,52.577,25.2,67,18.7,27.9,0.0,0.0,0,1014.7,979.5,11,10,4,0,1.04,3.8,4.8,163,167,15.1,1,3600.0,529.0,374.0,155.0,588.7
2023-01-11 12:00:00+07:00,714.326,52.787,26.6,62,18.6,29.7,0.1,0.1,51,1013.6,978.6,21,17,9,0,1.34,5.8,7.0,158,159,18.4,1,3600.0,674.0,528.0,146.0,729.1
2023-01-11 13:00:00+07:00,683.708,50.356,27.1,59,18.4,29.9,0.1,0.1,51,1012.1,977.3,21,13,15,0,1.47,7.4,8.9,166,166,20.5,1,3600.0,676.0,523.0,153.0,692.1
2023-01-11 14:00:00+07:00,573.605,49.334,27.4,59,18.8,30.2,0.1,0.1,51,1010.7,975.9,14,6,14,0,1.49,8.0,9.8,153,156,22.0,1,3600.0,666.0,531.0,135.0,730.0
2023-01-11 15:00:00+07:00,379.991,43.193,27.5,58,18.6,29.7,0.0,0.0,0,1009.7,975.0,17,6,20,0,1.53,8.1,10.4,159,160,21.6,1,3600.0,572.0,458.0,114.0,714.1
2023-01-11 16:00:00+07:00,204.126,37.539,27.4,58,18.3,29.3,0.0,0.0,0,1009.4,974.7,13,0,22,0,1.54,7.6,9.6,161,160,20.9,1,3600.0,425.0,321.0,104.0,637.5
2023-01-11 17:00:00+07:00,44.27,30.734,26.8,59,18.2,28.7,0.0,0.0,0,1009.1,974.3,2,0,4,0,1.43,7.6,10.2,161,157,18.0,1,3600.0,242.0,171.0,71.0,529.1
2023-01-11 18:00:00+07:00,0.73,26.437,24.4,69,18.3,26.6,0.0,0.0,0,1009.4,974.3,2,0,3,0,0.96,5.5,12.7,191,173,15.1,1,2455.83,67.0,40.0,27.0,270.3
2023-01-11 19:00:00+07:00,0.026,24.906,27.0,52,16.3,28.6,0.0,0.0,0,1009.1,974.3,4,0,7,0,1.7,4.0,6.9,190,171,10.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 20:00:00+07:00,0.021,23.03,26.1,55,16.3,27.5,0.0,0.0,0,1010.0,975.1,11,0,18,0,1.53,5.4,6.7,228,216,7.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 21:00:00+07:00,0.019,22.519,24.9,60,16.6,26.3,0.0,0.0,0,1010.7,975.6,6,0,10,0,1.26,5.7,7.4,198,209,8.3,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 22:00:00+07:00,0.015,21.212,22.7,70,16.9,24.3,0.0,0.0,0,1011.2,975.9,7,0,11,0,0.83,5.6,7.2,153,180,8.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-11 23:00:00+07:00,0.017,21.213,22.8,69,16.8,24.7,0.0,0.0,0,1011.6,976.3,4,2,4,0,0.86,3.7,6.3,191,193,8.6,0,0.0,0.0,0.0,0.0,0.0
2023-01-12 00:00:00+07:00,0.013,20.888,22.2,72,17.0,24.2,0.0,0.0,0,1011.9,976.5,5,1,7,0,0.74,3.4,6.8,212,198,6.1,0,0.0,0.0,0.0,0.0,0.0
2023-01-12 01:00:00+07:00,0.01,19.333,21.4,77,17.2,23.5,0.0,0.0,0,1011.9,976.4,3,0,5,0,0.59,3.3,6.9,139,174,6.5,0,0.0,0.0,0.0,0.0,0.0
