id,Usage,timestamp,actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,actual_16,actual_17,actual_18,actual_19,actual_20,actual_21,actual_22,actual_23
4139,Public,2023-05-19 04:00:00+07:00,0.01,1.976,81.928,289.836,515.088,703.784,838.589,901.87,893.596,613.012,153.797,256.564,118.978,83.594,33.243,0.188,0.02,0.02,0.018,0.014,0.012,0.013,0.015,0.013
4140,Public,2023-06-15 10:00:00+07:00,338.045,418.04,335.195,504.071,285.45,279.578,301.429,135.696,32.873,0.414,0.031,0.014,0.026,0.024,0.015,0.01,0.013,0.016,0.015,2.541,88.201,285.02,542.148,736.637
4141,Public,2023-10-14 07:00:00+07:00,40.173,129.298,376.447,708.934,620.034,646.141,193.597,503.553,112.248,121.582,22.748,0.313,0.041,0.02,0.018,0.017,0.018,0.016,0.015,0.015,0.016,0.018,0.023,27.471
4142,Public,2023-08-07 21:00:00+07:00,0.012,0.009,0.006,0.006,0.01,0.01,0.006,0.008,0.048,13.644,84.125,77.313,107.374,124.563,178.647,182.321,94.441,227.529,143.213,89.738,70.135,14.126,0.044,0.013
4143,Public,2023-06-03 04:00:00+07:00,0.03,2.245,92.934,329.084,553.657,734.311,863.831,981.672,980.864,590.646,844.659,606.396,286.367,78.059,38.555,0.223,0.012,0.013,0.026,0.032,0.028,0.027,0.018,0.015
4144,Public,2023-12-08 01:00:00+07:00,0.016,0.021,0.017,0.012,0.009,3.492,35.444,125.194,180.542,371.111,385.662,330.58,227.029,103.789,66.882,46.523,21.393,0.04,0.025,0.025,0.028,0.025,0.021,0.019
4145,Public,2023-08-06 18:00:00+07:00,14.101,0.048,0.021,0.013,0.01,0.014,0.014,0.009,0.007,0.006,0.006,0.026,14.781,68.015,184.3,211.72,215.983,355.957,283.017,282.236,284.994,158.837,101.228,45.666
4146,Public,2023-05-06 00:00:00+07:00,0.024,0.02,0.018,0.015,0.01,0.948,54.911,234.883,452.61,656.411,798.381,880.028,901.382,811.905,681.443,531.047,325.329,136.046,20.193,0.064,0.019,0.017,0.011,0.011
4147,Public,2023-11-30 10:00:00+07:00,493.005,470.066,599.03,519.756,374.375,185.385,81.056,19.216,0.039,0.026,0.023,0.024,0.024,0.022,0.017,0.019,0.017,0.017,0.016,0.015,2.76,48.65,175.169,373.396
4148,Public,2023-12-02 01:00:00+07:00,0.029,0.028,0.025,0.028,0.028,2.324,50.805,194.746,411.571,539.815,582.892,635.145,345.526,136.327,130.303,74.428,20.424,0.048,0.026,0.02,0.013,0.007,0.005,0.007
4149,Public,2023-12-04 14:00:00+07:00,431.967,252.147,96.43,13.791,0.068,0.034,0.033,0.03,0.026,0.02,0.016,0.01,0.009,0.007,0.005,0.004,4.233,71.624,230.348,404.54,500.419,591.818,593.937,547.138
4150,Public,2023-04-29 16:00:00+07:00,313.541,102.373,20.938,0.035,0.019,0.02,0.017,0.022,0.016,0.031,0.027,0.022,0.014,0.305,41.948,206.91,408.578,594.893,724.631,663.721,834.528,725.64,422.259,50.563
4151,Public,2023-07-10 00:00:00+07:00,0.022,0.023,0.025,0.025,0.026,0.751,25.828,166.419,412.953,383.874,576.994,576.108,993.934,280.216,586.361,657.885,331.392,72.851,16.832,0.06,0.006,0.007,0.007,0.006
4152,Public,2023-12-05 07:00:00+07:00,71.624,230.348,404.54,500.419,591.818,593.937,547.138,412.687,261.768,88.97,16.369,0.045,0.029,0.03,0.026,0.023,0.018,0.011,0.008,0.008,0.004,0.006,0.005,3.502
4153,Public,2023-09-23 00:00:00+07:00,0.027,0.034,0.027,0.026,0.021,0.034,30.782,229.44,403.977,640.013,744.12,721.768,801.28,721.946,587.529,480.484,284.256,76.356,2.669,0.032,0.032,0.041,0.04,0.036
4154,Public,2023-08-22 06:00:00+07:00,14.466,65.492,229.074,449.229,292.696,476.226,737.992,628.052,483.493,579.542,362.556,82.303,16.91,0.029,0.011,0.033,0.022,0.016,0.016,0.019,0.018,0.028,0.016,0.059
4155,Public,2023-11-22 22:00:00+07:00,0.013,0.013,0.008,0.009,0.022,0.02,0.015,0.008,3.725,40.484,119.404,192.913,222.629,341.304,440.838,380.823,363.022,247.444,110.451,20.202,0.043,0.021,0.02,0.016
4156,Public,2023-05-29 00:00:00+07:00,0.029,0.03,0.028,0.02,0.019,0.799,46.957,146.146,238.304,254.537,354.003,788.49,556.536,319.887,403.592,504.849,279.706,90.973,32.412,0.118,0.013,0.016,0.016,0.024
4157,Public,2023-08-19 23:00:00+07:00,0.021,0.022,0.025,0.025,0.03,0.023,0.067,32.467,201.65,339.687,474.75,769.868,705.889,590.32,582.577,471.438,327.837,317.429,120.022,22.678,0.043,0.031,0.026,0.025
4158,Public,2023-08-09 17:00:00+07:00,96.229,16.173,0.084,0.04,0.038,0.039,0.038,0.035,0.028,0.029,0.023,0.022,0.111,36.639,149.959,223.379,519.161,595.008,574.526,494.398,482.555,393.411,187.708,93.435
4159,Public,2023-12-27 19:00:00+07:00,0.011,0.008,0.007,0.004,0.005,0.002,0.001,0.004,0.001,0.003,0.007,0.624,34.806,146.679,253.286,498.579,572.615,594.399,540.023,424.963,250.767,120.413,25.109,0.285
4160,Public,2023-12-29 18:00:00+07:00,0.228,0.018,0.016,0.011,0.011,0.012,0.01,0.005,0.005,0.007,0.002,0.001,0.58,44.211,188.254,361.442,501.591,583.921,603.321,555.944,434.113,284.721,117.809,22.525
4161,Public,2023-05-01 07:00:00+07:00,134.669,399.132,530.519,794.472,910.526,924.837,876.145,748.66,573.144,365.424,135.979,23.538,0.041,0.033,0.026,0.012,0.006,0.006,0.005,0.005,0.008,0.011,0.831,35.29
4162,Public,2023-10-11 08:00:00+07:00,163.982,246.237,228.983,329.246,445.483,531.121,608.182,239.562,199.674,54.29,0.559,0.016,0.017,0.015,0.013,0.011,0.009,0.01,0.007,0.008,0.015,0.013,7.435,67.9
4163,Public,2023-06-20 22:00:00+07:00,0.046,0.038,0.034,0.032,0.032,0.031,0.029,0.677,37.956,165.434,545.33,592.295,376.011,355.861,332.172,480.251,574.823,244.658,110.135,33.166,22.419,0.376,0.018,0.022
4164,Public,2023-06-03 09:00:00+07:00,734.311,863.831,981.672,980.864,590.646,844.659,606.396,286.367,78.059,38.555,0.223,0.012,0.013,0.026,0.032,0.028,0.027,0.018,0.015,0.014,2.816,111.947,333.436,551.781
4165,Public,2023-07-17 13:00:00+07:00,315.354,401.995,719.059,340.085,205.986,56.238,0.807,0.044,0.039,0.04,0.036,0.029,0.027,0.028,0.024,0.022,0.87,87.762,268.032,514.753,714.046,826.111,909.152,992.824
4166,Public,2023-04-06 01:00:00+07:00,0.018,0.02,0.019,0.011,0.021,12.72,81.565,206.859,346.325,467.424,577.729,615.34,573.675,483.048,335.934,189.576,70.72,8.944,0.042,0.024,0.016,0.012,0.019,0.021
4167,Public,2023-09-11 18:00:00+07:00,11.869,0.044,0.043,0.037,0.035,0.028,0.025,0.026,0.025,0.024,0.023,0.04,37.62,100.004,256.378,318.434,446.601,319.709,439.071,314.232,306.203,314.506,114.973,62.416
4168,Public,2023-08-16 01:00:00+07:00,0.009,0.011,0.01,0.007,0.098,31.811,173.307,317.844,567.508,471.114,387.506,724.717,507.186,285.924,343.296,111.781,70.699,15.805,0.024,0.007,0.013,0.011,0.009,0.01
4169,Public,2023-08-30 13:00:00+07:00,567.789,690.668,235.132,70.69,41.689,8.988,0.032,0.035,0.043,0.037,0.027,0.025,0.027,0.032,0.028,0.023,0.101,35.905,143.558,250.167,540.545,748.958,704.927,909.105
4170,Public,2023-06-11 10:00:00+07:00,799.152,658.594,847.456,617.262,672.798,668.849,406.269,105.541,4.46,0.312,0.032,0.03,0.035,0.028,0.028,0.025,0.022,0.024,0.024,1.324,93.178,308.034,497.149,513.458
4171,Public,2023-07-11 04:00:00+07:00,0.011,1.415,50.858,221.271,577.008,599.37,607.734,573.6,836.985,474.972,627.202,221.942,117.012,311.907,97.9,2.103,0.026,0.011,0.009,0.023,0.015,0.01,0.008,0.007
4172,Public,2023-08-15 19:00:00+07:00,0.078,0.042,0.03,0.011,0.011,0.006,0.009,0.011,0.01,0.007,0.098,31.811,173.307,317.844,567.508,471.114,387.506,724.717,507.186,285.924,343.296,111.781,70.699,15.805
4173,Public,2023-07-09 22:00:00+07:00,0.03,0.025,0.022,0.023,0.025,0.025,0.026,0.751,25.828,166.419,412.953,383.874,576.994,576.108,993.934,280.216,586.361,657.885,331.392,72.851,16.832,0.06,0.006,0.007
4174,Public,2023-06-20 03:00:00+07:00,0.012,0.016,1.597,65.995,142.674,257.876,482.699,759.635,809.407,722.921,928.697,752.226,417.786,170.231,78.664,39.297,0.423,0.053,0.054,0.046,0.038,0.034,0.032,0.032
4175,Public,2023-06-08 11:00:00+07:00,813.89,825.297,869.211,664.141,588.787,309.942,182.138,62.877,0.488,0.04,0.04,0.044,0.035,0.032,0.028,0.031,0.03,0.035,1.209,37.236,229.796,477.847,511.285,509.956
4176,Public,2023-05-04 04:00:00+07:00,0.007,0.883,65.991,259.873,492.303,690.725,835.64,916.868,919.268,830.891,449.872,75.967,115.079,119.341,38.487,0.043,0.018,0.012,0.009,0.018,0.013,0.015,0.016,0.01
4177,Public,2023-06-06 02:00:00+07:00,0.02,0.026,0.023,2.009,54.233,205.845,528.989,495.994,779.063,985.405,752.721,447.728,87.861,171.736,179.685,108.64,17.119,0.122,0.038,0.036,0.013,0.009,0.012,0.013
4178,Public,2023-06-11 15:00:00+07:00,668.849,406.269,105.541,4.46,0.312,0.032,0.03,0.035,0.028,0.028,0.025,0.022,0.024,0.024,1.324,93.178,308.034,497.149,513.458,721.71,896.517,927.603,817.439,583.047
4179,Public,2023-06-23 11:00:00+07:00,666.618,541.603,561.169,416.243,440.701,281.811,237.527,55.216,0.511,0.04,0.042,0.037,0.043,0.038,0.041,0.039,0.034,0.03,0.765,37.643,129.196,272.706,444.979,732.315
4180,Public,2023-04-30 00:00:00+07:00,0.016,0.031,0.027,0.022,0.014,0.305,41.948,206.91,408.578,594.893,724.631,663.721,834.528,725.64,422.259,50.563,117.103,116.514,35.799,0.026,0.008,0.011,0.015,0.019
4181,Public,2023-09-07 06:00:00+07:00,20.257,164.207,261.779,489.726,448.866,717.638,635.886,721.891,563.601,347.633,208.55,26.981,5.708,0.057,0.053,0.027,0.017,0.015,0.012,0.017,0.022,0.018,0.027,0.047
4182,Public,2023-10-19 21:00:00+07:00,0.023,0.021,0.021,0.018,0.016,0.017,0.017,0.015,0.021,21.914,169.708,380.232,563.859,698.429,774.053,769.301,711.752,600.647,379.26,107.713,24.394,0.38,0.029,0.019
4183,Public,2023-07-27 14:00:00+07:00,640.801,438.32,306.267,202.109,47.518,0.32,0.025,0.028,0.025,0.038,0.041,0.039,0.036,0.038,0.037,0.144,22.238,91.107,212.335,358.533,481.489,771.079,622.902,639.835
4184,Public,2023-06-13 00:00:00+07:00,0.038,0.032,0.029,0.031,0.026,2.435,55.643,206.628,329.257,432.678,409.568,765.552,393.605,497.988,342.084,604.393,288.639,24.87,6.874,0.461,0.031,0.026,0.027,0.025
4185,Public,2023-08-09 01:00:00+07:00,0.007,0.015,0.014,0.007,0.066,18.999,116.976,243.651,453.941,328.104,392.791,382.653,363.861,316.945,148.106,128.019,96.229,16.173,0.084,0.04,0.038,0.039,0.038,0.035
4186,Public,2023-09-04 08:00:00+07:00,458.808,661.077,808.459,896.7,915.838,868.603,786.211,627.377,421.444,92.922,7.972,0.058,0.055,0.056,0.05,0.045,0.024,0.013,0.017,0.014,0.019,0.029,14.932,82.337
4187,Public,2023-12-16 17:00:00+07:00,17.858,0.116,0.023,0.016,0.013,0.013,0.008,0.004,0.002,0.003,0.002,0.003,0.003,1.736,66.103,210.994,324.599,460.633,590.351,592.425,530.162,420.508,264.376,103.528
4188,Public,2023-05-02 19:00:00+07:00,0.019,0.029,0.006,0.005,0.006,0.008,0.007,0.002,0.004,0.004,0.68,46.023,253.947,477.175,677.777,814.551,892.459,922.269,780.846,616.03,341.87,307.149,75.64,21.792
4189,Public,2023-05-21 05:00:00+07:00,1.598,80.022,284.058,511.094,705.817,845.859,929.076,945.961,890.931,774.479,299.645,384.145,141.109,25.729,0.159,0.06,0.054,0.048,0.044,0.048,0.042,0.035,0.027,0.024
4190,Public,2023-06-04 12:00:00+07:00,890.03,890.647,611.997,665.033,361.031,195.447,31.772,0.2,0.033,0.012,0.011,0.013,0.014,0.018,0.014,0.012,0.009,2.184,98.107,223.637,510.636,772.971,899.901,890.367
4191,Public,2023-09-01 05:00:00+07:00,0.113,15.672,121.048,415.391,635.399,859.492,924.116,963.108,666.01,361.828,560.427,264.282,105.468,11.587,0.04,0.042,0.053,0.035,0.039,0.035,0.034,0.032,0.038,0.018
4192,Public,2023-08-20 11:00:00+07:00,705.889,590.32,582.577,471.438,327.837,317.429,120.022,22.678,0.043,0.031,0.026,0.025,0.029,0.032,0.042,0.031,0.031,0.031,0.161,53.731,198.271,311.026,682.768,687.138
4193,Public,2023-09-09 23:00:00+07:00,0.026,0.027,0.024,0.025,0.024,0.018,0.027,17.685,84.426,149.23,210.537,277.975,678.418,461.69,487.563,329.555,130.072,185.067,81.409,9.075,0.028,0.012,0.029,0.024
4194,Public,2023-12-24 10:00:00+07:00,505.233,597.109,608.293,545.689,435.106,275.563,111.338,21.559,0.207,0.008,0.011,0.008,0.007,0.01,0.012,0.01,0.01,0.008,0.005,0.01,0.786,49.288,156.538,352.909
4195,Public,2023-06-12 13:00:00+07:00,817.439,583.047,294.789,144.876,91.175,27.177,0.715,0.042,0.044,0.038,0.035,0.038,0.032,0.029,0.031,0.026,2.435,55.643,206.628,329.257,432.678,409.568,765.552,393.605
4196,Public,2023-06-18 19:00:00+07:00,0.637,0.033,0.055,0.051,0.043,0.041,0.039,0.034,0.036,0.038,1.791,63.334,243.06,544.229,753.467,848.757,458.089,239.292,387.396,714.549,679.801,395.304,113.861,28.426
4197,Public,2023-08-26 06:00:00+07:00,27.122,126.667,421.463,575.631,296.369,386.222,327.948,441.985,310.433,382.537,235.626,65.132,9.507,0.048,0.037,0.042,0.04,0.03,0.033,0.027,0.028,0.025,0.026,0.051
4198,Public,2023-07-28 01:00:00+07:00,0.039,0.036,0.038,0.037,0.144,22.238,91.107,212.335,358.533,481.489,771.079,622.902,639.835,603.361,544.581,353.549,147.069,50.361,0.347,0.047,0.041,0.038,0.018,0.02
4199,Public,2023-04-28 12:00:00+07:00,893.728,815.313,718.743,514.206,335.023,130.559,19.878,0.046,0.021,0.019,0.023,0.029,0.023,0.022,0.018,0.014,0.015,0.554,49.601,233.516,451.083,651.658,799.066,879.985
4200,Public,2023-10-11 13:00:00+07:00,531.121,608.182,239.562,199.674,54.29,0.559,0.016,0.017,0.015,0.013,0.011,0.009,0.01,0.007,0.008,0.015,0.013,7.435,67.9,195.096,445.133,776.553,682.697,732.433
4201,Public,2023-09-24 19:00:00+07:00,0.03,0.034,0.032,0.019,0.027,0.027,0.023,0.024,0.022,0.026,0.039,23.515,210.502,378.624,626.327,768.99,858.238,863.952,498.362,500.547,276.41,189.184,70.319,2.285
4202,Public,2023-10-17 23:00:00+07:00,0.014,0.013,0.006,0.008,0.007,0.006,0.005,18.822,115.582,355.64,544.662,683.511,581.766,758.588,710.532,571.276,385.59,169.456,29.368,0.287,0.015,0.011,0.015,0.021
4203,Public,2023-07-22 05:00:00+07:00,0.666,52.871,150.083,532.197,721.097,866.887,1008.64,1034.305,826.658,633.79,438.312,368.525,253.339,68.051,0.599,0.023,0.023,0.022,0.021,0.032,0.03,0.029,0.029,0.026
4204,Public,2023-06-09 09:00:00+07:00,511.285,509.956,730.803,642.381,601.45,502.205,407.298,307.876,188.491,74.356,0.894,0.043,0.045,0.042,0.038,0.035,0.039,0.034,0.037,0.04,0.641,51.13,251.425,514.616
4205,Public,2023-06-17 19:00:00+07:00,0.461,0.034,0.024,0.024,0.026,0.023,0.027,0.034,0.03,0.028,1.684,50.91,198.511,338.768,629.197,724.202,914.164,854.826,734.844,832.428,717.27,520.857,271.428,58.962
4206,Public,2023-11-26 15:00:00+07:00,277.552,105.595,14.831,0.048,0.016,0.019,0.017,0.008,0.011,0.013,0.021,0.018,0.017,0.012,0.008,6.878,64.895,243.776,396.209,568.323,635.571,636.239,569.59,452.296
4207,Public,2023-06-30 01:00:00+07:00,0.021,0.025,0.023,0.021,0.544,29.404,130.003,354.611,441.475,699.848,714.132,933.281,663.651,405.093,180.663,63.483,68.756,31.438,0.316,0.012,0.018,0.024,0.021,0.021
4208,Public,2023-06-30 07:00:00+07:00,130.003,354.611,441.475,699.848,714.132,933.281,663.651,405.093,180.663,63.483,68.756,31.438,0.316,0.012,0.018,0.024,0.021,0.021,0.015,0.013,0.01,0.01,0.812,43.725
4209,Public,2023-08-31 22:00:00+07:00,0.035,0.032,0.032,0.021,0.024,0.018,0.021,0.113,15.672,121.048,415.391,635.399,859.492,924.116,963.108,666.01,361.828,560.427,264.282,105.468,11.587,0.04,0.042,0.053
4210,Public,2023-06-12 08:00:00+07:00,497.149,513.458,721.71,896.517,927.603,817.439,583.047,294.789,144.876,91.175,27.177,0.715,0.042,0.044,0.038,0.035,0.038,0.032,0.029,0.031,0.026,2.435,55.643,206.628
4211,Public,2023-07-27 10:00:00+07:00,744.274,792.053,578.076,711.883,640.801,438.32,306.267,202.109,47.518,0.32,0.025,0.028,0.025,0.038,0.041,0.039,0.036,0.038,0.037,0.144,22.238,91.107,212.335,358.533
4212,Public,2023-04-09 19:00:00+07:00,0.055,0.048,0.048,0.043,0.035,0.033,0.029,0.018,0.02,0.018,0.034,17.589,122.669,295.275,476.824,639.101,740.985,788.062,728.953,594.371,407.27,242.546,89.275,13.477
4213,Public,2023-07-20 18:00:00+07:00,33.937,0.291,0.021,0.01,0.008,0.009,0.008,0.01,0.019,0.021,0.017,0.448,33.887,183.978,494.868,789.208,852.778,646.211,773.955,706.768,769.737,588.551,302.784,175.04
4214,Public,2023-11-14 05:00:00+07:00,0.017,10.436,117.501,340.801,496.468,622.34,637.353,652.086,407.42,450.433,319.674,128.111,22.463,0.045,0.028,0.026,0.027,0.025,0.025,0.02,0.023,0.014,0.013,0.011
4215,Public,2023-09-20 06:00:00+07:00,16.204,184.757,433.918,618.755,715.751,585.585,549.803,658.425,542.532,564.563,77.611,16.133,4.848,0.015,0.016,0.025,0.027,0.029,0.034,0.026,0.023,0.026,0.03,0.059
4216,Public,2023-09-23 14:00:00+07:00,587.529,480.484,284.256,76.356,2.669,0.032,0.032,0.041,0.04,0.036,0.032,0.029,0.025,0.029,0.026,0.045,38.442,231.271,457.697,654.738,791.311,871.591,805.412,835.236
4217,Public,2023-10-10 06:00:00+07:00,10.632,30.903,74.659,163.825,160.774,208.308,238.95,247.738,139.567,101.147,77.819,29.78,0.279,0.03,0.028,0.028,0.035,0.033,0.029,0.026,0.031,0.027,0.029,0.041
4218,Public,2023-12-09 22:00:00+07:00,0.015,0.014,0.007,0.007,0.008,0.006,0.009,0.008,2.741,60.994,213.188,325.688,528.683,610.503,573.635,526.263,427.192,269.81,108.586,20.148,0.061,0.014,0.013,0.011
4219,Public,2023-04-30 20:00:00+07:00,0.008,0.011,0.015,0.019,0.012,0.011,0.006,0.005,0.006,0.217,33.33,134.669,399.132,530.519,794.472,910.526,924.837,876.145,748.66,573.144,365.424,135.979,23.538,0.041
4220,Public,2023-10-28 04:00:00+07:00,0.005,0.006,2.429,26.58,90.03,284.691,584.341,772.931,714.658,538.034,493.419,350.043,140.607,20.863,0.069,0.018,0.016,0.014,0.013,0.015,0.029,0.026,0.009,0.013
4221,Public,2023-11-23 20:00:00+07:00,0.02,0.016,0.01,0.007,0.004,0.006,0.007,0.005,0.006,0.004,6.714,89.344,265.341,440.013,570.731,649.859,660.68,641.098,443.17,306.607,76.478,14.671,0.061,0.036
4222,Public,2023-05-13 23:00:00+07:00,0.007,0.01,0.01,0.016,0.02,0.022,1.173,83.192,233.933,542.948,635.461,720.609,338.629,540.565,693.861,400.989,417.893,191.021,134.091,28.708,0.037,0.016,0.016,0.016
4223,Public,2023-11-06 08:00:00+07:00,317.591,500.61,630.015,696.716,710.596,623.088,456.123,310.901,129.456,18.084,0.121,0.045,0.039,0.037,0.036,0.032,0.03,0.03,0.027,0.016,0.012,0.01,14.713,135.436
4224,Public,2023-06-15 05:00:00+07:00,0.918,33.287,163.287,600.441,459.966,338.045,418.04,335.195,504.071,285.45,279.578,301.429,135.696,32.873,0.414,0.031,0.014,0.026,0.024,0.015,0.01,0.013,0.016,0.015
4225,Public,2023-05-24 06:00:00+07:00,87.246,261.773,495.2,683.174,823.164,908.143,917.706,848.404,552.86,441.6,56.258,84.631,22.977,0.082,0.007,0.01,0.013,0.015,0.014,0.013,0.01,0.01,0.012,1.506
4226,Public,2023-06-24 03:00:00+07:00,0.034,0.03,0.765,37.643,129.196,272.706,444.979,732.315,494.481,437.078,379.381,393.196,132.699,67.286,79.012,33.143,0.495,0.031,0.029,0.028,0.03,0.034,0.031,0.031
4227,Public,2023-06-04 11:00:00+07:00,956.554,890.03,890.647,611.997,665.033,361.031,195.447,31.772,0.2,0.033,0.012,0.011,0.013,0.014,0.018,0.014,0.012,0.009,2.184,98.107,223.637,510.636,772.971,899.901
4228,Public,2023-10-20 05:00:00+07:00,0.021,21.914,169.708,380.232,563.859,698.429,774.053,769.301,711.752,600.647,379.26,107.713,24.394,0.38,0.029,0.019,0.019,0.016,0.017,0.017,0.014,0.014,0.017,0.021
4229,Public,2023-05-05 23:00:00+07:00,0.021,0.024,0.02,0.018,0.015,0.01,0.948,54.911,234.883,452.61,656.411,798.381,880.028,901.382,811.905,681.443,531.047,325.329,136.046,20.193,0.064,0.019,0.017,0.011
4230,Public,2023-09-04 21:00:00+07:00,0.056,0.05,0.045,0.024,0.013,0.017,0.014,0.019,0.029,14.932,82.337,309.994,473.196,744.933,373.599,582.12,777.371,748.96,257.772,362.348,143.635,10.6,0.056,0.055
4231,Public,2023-08-06 10:00:00+07:00,418.879,368.341,429.343,447.775,273.617,169.138,92.882,65.739,14.101,0.048,0.021,0.013,0.01,0.014,0.014,0.009,0.007,0.006,0.006,0.026,14.781,68.015,184.3,211.72
4232,Public,2023-12-26 11:00:00+07:00,578.212,592.583,544.395,434.61,275.071,109.172,21.179,0.241,0.011,0.006,0.013,0.009,0.004,0.004,0.003,0.003,0.004,0.001,0.003,1.094,45.539,184.57,352.991,489.201
4233,Public,2023-08-25 20:00:00+07:00,0.034,0.029,0.022,0.018,0.016,0.018,0.015,0.017,0.023,0.053,27.122,126.667,421.463,575.631,296.369,386.222,327.948,441.985,310.433,382.537,235.626,65.132,9.507,0.048
4234,Public,2023-06-28 21:00:00+07:00,0.044,0.045,0.042,0.04,0.041,0.044,0.031,0.014,0.397,32.557,111.375,255.051,421.043,952.482,924.358,890.165,794.032,510.199,361.926,252.578,128.637,67.657,1.174,0.028
4235,Public,2023-07-23 08:00:00+07:00,137.435,369.874,914.639,911.263,957.105,886.651,838.761,636.339,483.455,186.655,23.236,0.373,0.028,0.027,0.038,0.04,0.03,0.026,0.029,0.029,0.028,0.39,59.465,190.396
4236,Public,2023-06-07 02:00:00+07:00,0.012,0.014,0.012,1.827,29.806,52.412,198.025,386.366,776.857,544.491,712.106,557.418,253.631,424.298,504.032,187.464,44.024,0.18,0.047,0.02,0.02,0.019,0.015,0.017
4237,Public,2023-09-11 11:00:00+07:00,578.602,576.874,515.577,422.855,222.574,159.314,115.342,11.869,0.044,0.043,0.037,0.035,0.028,0.025,0.026,0.025,0.024,0.023,0.04,37.62,100.004,256.378,318.434,446.601
4238,Public,2023-04-19 16:00:00+07:00,104.028,15.744,0.145,0.038,0.024,0.028,0.028,0.024,0.023,0.023,0.019,0.014,0.015,12.448,98.339,262.841,428.451,603.486,710.496,756.069,741.267,701.563,607.149,385.553
4239,Public,2023-10-13 09:00:00+07:00,497.268,616.528,826.644,423.799,359.633,459.729,296.661,185.841,52.117,0.433,0.043,0.045,0.038,0.015,0.015,0.015,0.015,0.016,0.019,0.022,0.02,6.388,40.173,129.298
4240,Public,2023-12-23 23:00:00+07:00,0.004,0.003,0.003,0.002,0,0.001,0.001,1.298,50.591,197.195,369.862,505.233,597.109,608.293,545.689,435.106,275.563,111.338,21.559,0.207,0.008,0.011,0.008,0.007
4241,Public,2023-10-12 06:00:00+07:00,7.435,67.9,195.096,445.133,776.553,682.697,732.433,715.067,368.717,403.436,198.933,30.767,0.419,0.045,0.039,0.03,0.035,0.033,0.033,0.014,0.013,0.012,0.015,0.016
4242,Public,2023-04-28 20:00:00+07:00,0.021,0.019,0.023,0.029,0.023,0.022,0.018,0.014,0.015,0.554,49.601,233.516,451.083,651.658,799.066,879.985,900.388,859.212,748.312,548.21,313.541,102.373,20.938,0.035
4243,Public,2023-06-20 02:00:00+07:00,0.017,0.012,0.016,1.597,65.995,142.674,257.876,482.699,759.635,809.407,722.921,928.697,752.226,417.786,170.231,78.664,39.297,0.423,0.053,0.054,0.046,0.038,0.034,0.032
4244,Public,2023-09-26 03:00:00+07:00,0.038,0.032,0.033,5.715,60.615,201.992,405.81,471.401,541.883,553.657,532.915,477.972,380.936,255.759,64.51,2.473,0.033,0.02,0.023,0.026,0.026,0.025,0.017,0.021
4245,Public,2023-05-29 22:00:00+07:00,0.016,0.024,0.021,0.019,0.019,0.017,0.02,3.72,102.297,329.821,554.21,740.011,879.61,949.29,851.333,924.335,496.098,714.45,435.978,189.994,45.629,0.361,0.019,0.008
4246,Public,2023-07-25 11:00:00+07:00,836.994,851.029,556.862,490.531,394.932,252.473,220.464,44.214,0.623,0.038,0.032,0.03,0.037,0.039,0.02,0.009,0.006,0.007,0.254,26.114,141.879,389.796,489.549,745.634
